form='utbyggd'	lemma='utbyggd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	För stationen utbyggd med 4 aggregat ca 220 man.
form='gravid'	lemma='gravid'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Anger svaret att Ni 'icke är gravid' och urinprovet har inlämnats på grund av utebliven menstruation, bör Ni, om Ni känner Er frisk, kunna invänta nästa menstruationsperiod.
form='missnöjd'	lemma='missnöjd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Den som är missnöjd med nämndens beslut kan överklaga det hos domstol.
form='enskild'	lemma='enskild'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Man kan dock avtala om att sådan egendom som annars skulle ha ingått i giftorätten ska vara enskild egendom.
form='särskild'	lemma='särskild'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	Om du behöver gå igenom en hel serie röntgen- eller radiumbehandlingar får du också dessa utan särskild kostnad.
form='fylld'	lemma='fylld'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	Trafikmiljön är fylld av inslag som tar bilistens uppmärksamhet från själva körningen - bilar, stolpar, trafikskyltar, andra trafikslag, reklamskyltar.
form='anställd'	lemma='anställd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	I större kommuner har barnavårdsnämnden anställd personal som tar emot dem som söker hjälp och råd.
form='nedstämd'	lemma='nedstämd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Men att vara trött och nedstämd efter förlossningen är normalt och naturligt och går över allteftersom krafterna återvänder.
form='bestämd'	lemma='bestämd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	Parlamentarism har däremot inte varit bestämd i lagen, men har i praktiken tillämpats sedan 1917.
form='bortglömd'	lemma='bortglömd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	Under arbetets gång kom man underfund med att en åldersgrupp var nästan bortglömd i leksakssammanhang.
form='världsberömd'	lemma='världsberömd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	Ett annat viktigt namn bakom de nya metoderna är Jean Piaget, en världsberömd schweizisk forskare och psykolog, som har studerat begreppsbildningen hos barn - till exempel av matematiska begrepp som antal, kvantitet, mängd, rum, tid och hastighet.
form='blind'	lemma='blind'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Den som är blind har alltid rätt till invaliditetstillägg om blindheten inträffat före 63 år.
form='känd'	lemma='känd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	En mycket känd EEC-expert sa till Expressen:
form='välkänd'	lemma='välkänd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	På kriminologiska institutionen uppger man att triangelfilmen i färg (två kvinnor, en man) var en 'tekniskt fullkomlig 'pornografifilm, att pornografifotografierna i tidningarna var kvalitetsbilder, och att berättelsen hade författats av en välkänd dansk författare.
form='okänd'	lemma='okänd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det snedvridna livsperspektiv som många män får i dag genom att aldrig befatta sig med 'de bakre linjerna' (!) är förvisso föga bättre än den andra snedvridningen, för vilken världen utom hemmet är nästan okänd.
form='utspänd'	lemma='utspänd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	Och det är folk som inte bor i hus, utan i lerkojor, under korrugerad plåt eller bakom säckväv, utspänd på fyra käppar.
form='god'	lemma='god'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Denna särskilda utbildning kan du ha god nytta av när du sedan söker civilt arbete.
form='fullgod'	lemma='fullgod'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Vid fullgod lagring i 4 plusgrader klarar sig skalad potatis bra i tio dygn, anser Ollo-Food.
form='Standard'	lemma='Standard'	_	in_treebanks={None}	Närmast kommer han från Libyens öknar och Amoseas, som ägs av Texaco och Standard Oil of California.
form='absurd'	lemma='absurd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	'Blotta tanken på ett samhälle utan sociala problem är absurd.
form='processtyrd'	lemma='processtyrd'	Case=Nom|Definite=Ind|Gender=Com|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={None}	- Ta som exempel en processtyrd industri där en person som är en utpräglad kvällsmänniska men tvingas att börja jobba tidigt placeras vid en kontrollpanel.
form='värd'	lemma='värd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Något av en självkonfrontation, där folk börjat fundera över t ex hur mycket hälsan är värd och de ekonomiska konsekvenserna av rökningen.
form='avsevärd'	lemma='avsevärd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Men skillnaden i kostnad blir ändå avsevärd.
form='hård'	lemma='hård'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Dubbarna tränger därigenom ned i is och hård snö.
form='oerhörd'	lemma='oerhörd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	EEC kostar en oerhörd massa pengar.
form='utdöd'	lemma='utdöd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Den gamla storfamiljen är utdöd och de ansatser till en vidare gemenskap som vi hade i arbetarbaracken, statlängan och i samhörigheten kring gården i kvarterets mitt har vi inte tagit med oss till våra propra nya tätorter.
form='röd'	lemma='röd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Kissar man ljusgul, röd eller porterfärgad urin?
form='mörkröd'	lemma='mörkröd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Se på kartan: varje ljusröd kvadrat innebär 1000 lägenheter idag, varje mörkröd kvadrat ett nytillskott av 1000 lägenheter till 1985.
form='ljusröd'	lemma='ljusröd'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Se på kartan: varje ljusröd kvadrat innebär 1000 lägenheter idag, varje mörkröd kvadrat ett nytillskott av 1000 lägenheter till 1985.
form='förenade'	lemma='förenade'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={None}	Olika institutioner (byggnader som blir gemensamma för hela marknaden) Europauniversitetet Europeiska centralbanken (riksbanken för EEC) Europeiska patentverket Europeiska arbetsmarknadsverket (arbetsförmedling etc) Europeiska institutet för företagsutbildning Europeiska investeringsbanken Europeiska forskningsnämnden Europeiska lantbruksnämnden Europeiska förenade fackföreningsrörelsen AB Air Union (Europas samtliga flygbolag)
form='Free'	lemma='Free'	_	in_treebanks={None}	Efta: European Free Trade Association (Den europeiska frihandelssammanslutningen)
form='yttre'	lemma='yttre'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={None}	För att med någon säkerhet kunna uttala sig om effekten av kibbutzuppfostran måste man studera dem systematiskt under en längre tid och helst jämföra dem med barn, som växer upp under samma yttre betingelser bortsett från skillnad i uppfostran.
form='gängse'	lemma='gängse'	Case=Nom|Degree=Pos	in_treebanks={None}	Vissa nyodlade jordar gav mycket dålig avkastning, trots att de brukades och gödslades enligt gängse metoder.
form='varse'	lemma='varse'	Case=Nom|Degree=Pos	in_treebanks={None}	Följderna blir vi snart varse.
form='diverse'	lemma='diverse'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={None}	Bl.a. måste han kunna göra sig kvitt diverse traditionell manlig värdighet.
form='lite'	lemma='lite'	Degree=Pos	in_treebanks={None}	Så lite beskärning som möjligt av växandets oerhörda glädje?
form='restante'	lemma='restante'	Foreign=Yes	in_treebanks={None}	För post som adresseras Poste restante är postnumret detsamma som för fackadresserad post.
form='respektive'	lemma='respektive'	_	in_treebanks={None}	För att delta i vinstdragningarna måste du ha minst 100 kronor innestående på ditt konto vid respektive dragningstillfälle.
form='svag'	lemma='svag'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det gäller t.ex. lokaliseringsutbildning vid företag, som påbörjar eller utvidgar sin verksamhet på orter med svag sysselsättning.
form='trygg'	lemma='trygg'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Spädbarnet behöver trygg omvårdnad och mycket ömhet för att trivas.
form='höggradig'	lemma='höggradig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	I dessa fall då orsaken alltså inte är den vanliga höggradig åderförkalkning, finns chansen att återföra patienten till ett normalt liv genom en operation av det slag som återges på skissen här intill
form='stadig'	lemma='stadig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Expressens erfarenheter från långtestbilar och de många andra bilar vi kör tyder på att radialvinterdäck av Pirellis och Continentals tillverkning mycket bra förenar de olika kraven på bra väggrepp, stadig gång och låg ljudnivå.
form='suddig'	lemma='suddig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	De reaktionära har många sätt att göra bilden suddig.
form='smidig'	lemma='smidig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det går knappast att göra en cellplast så mjuk och smidig som luftkudde med inlagd skumplast.
form='tidig'	lemma='tidig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Flertalet värnpliktiga är dömda till för tidig hörselnedsättning.
form='skyldig'	lemma='skyldig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Innan man begär hemskillnad är man skyldig att begära medling hos präst eller hos medlare, som är utsedd av kommunen.
form='oskyldig'	lemma='oskyldig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Men hur kommer det sig att en hund kan spela oskyldig efter ett busstreck, om den inte har förmåga till en större tankeverksamhet?
form='skattskyldig'	lemma='skattskyldig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det nya grundavdraget - som ersätter tidigare ortsavdrag - uppgår till 4500 kr för varje skattskyldig med en till statlig inkomstskatt taxerad inkomst av högst 30000 kr.
form='väldig'	lemma='väldig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Genom befolkningsutvecklingen får jorden en väldig försörjningsbörda, där än så länge de fattiga länderna bär det tyngsta lasset.
form='myndig'	lemma='myndig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Var och en som är upptagen i röstlängd som röstberättigad och myndig dvs har fyllt 20 år senast den 20 september, kan väljas till riksdagsman, landstingsman eller kommunfullmäktig.
form='fullmyndig'	lemma='fullmyndig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Målet är alltså att kvinnan skall ha samma möjligheter till fri personlighetsutveckling som mannen, att hon skall ta större del i samhällsarbete och samhällsansvar, att hon skall ha möjlighet att både utöva ett yrke och ha hem och barn, att hon skall vara en självständig och fullmyndig individ.
form='syndig'	lemma='syndig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Själva denna böjelse, denna dragning mellan könen till varandra är icke i sig själv felaktig eller syndig.
form='ständig'	lemma='ständig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Vissa hormoner avsöndras mer än normalt och håller kroppen i ständig alarmberedskap.
form='beständig'	lemma='beständig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Vad de som resonerar så glömmer är dels att kärleken inte alltid är beständig och att den i alla händelser inte är evig.
form='fullständig'	lemma='fullständig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Man ska göra kontroller vid mönstring, in- och utryckning samt under tjänstens gång, för att få en fullständig bild av soldatens hörsel.
form='ofullständig'	lemma='ofullständig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Detta är emellertid ett område där vår kunskap om de nu existerande samhällsorganisationerna i djurvärlden är mycket ofullständig.
form='självständig'	lemma='självständig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Självet, jaget, mitt innersta är, fortfarande enligt bibeln, aldrig av den arten, att det bör förverkligas och ges självständig ställning.
form='nödvändig'	lemma='nödvändig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En samordning av undervisningen i dessa ämnen blir därför nödvändig.
form='självståndig'	lemma='självståndig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Individens rätt att utvecklas till och få leva som en fri och självståndig människa i enlighet med sina individuella anlag och möjligheter.
form='likvärdig'	lemma='likvärdig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Fackföreningsrörelsen har som mål att invandraren och hans familj skall ges en i alla avseenden likvärdig ställning med de svenska medborgarna.
form='fullvärdig'	lemma='fullvärdig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	De är beredda att ge Sverige en fördelaktig uppgörelse om en tullunion för att slippa Sveriges politiska påverkan som fullvärdig medlem.
form='trovärdig'	lemma='trovärdig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Som bevis torde godtas dom eller avtal om underhållsskyldighet jämte kvitto på betalt belopp eller intyg från trovärdig person.
form='liktydig'	lemma='liktydig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	I vilken utsträckning är den dolda brottsligheten liktydig med barn- och ungdomsbrottslighet?
form='överflödig'	lemma='överflödig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	På detta sätt fungerar hjärtat som en pump som håller hjärnhålorna fria från överflödig vätska
form='onödig'	lemma='onödig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Man undgår mycket skrik och onödig oro genom att ge dem detta i början och det brukar inte dröja länge förrän de sover över av sig själva.
form='finskspråkig'	lemma='finskspråkig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	I kommuner med finskspråkig befolkning kan skolstyrelsen besluta att finska skall ingå i skolans undervisning för elever som har finska som modersmål.
form='orubblig'	lemma='orubblig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	'I familjen måste faderns ord gälla som en orubblig lag.'
form='olidlig'	lemma='olidlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Inte så att jorden går under precis, men han menar att vid det laget är människans situation så olidlig på grund av överbefolkning med åtföljande stress, nersjaskad miljö och anhopningar av allsköns djävligheter att det kommer till en social kollaps som innebär en drastisk reduktion av jordens befolkning till så där 2 miljarder.
form='omständlig'	lemma='omständlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En fullständig utredning av den här frågan skulle leda till en omständlig historisk expose, som skulle visa hur förskjutningar här har förekommit.
form='outhärdlig'	lemma='outhärdlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Två viktiga ting är att säga om svårigheter i äktenskap: dels måste i kristen etik förlåtelsen alltid hållas vid liv som en vital tillgång, dels måste vi självklart räkna med att situationen i ett äktenskap kan bli outhärdlig - av en mängd olika skäl, som inte här kan uppräknas.
form='tydlig'	lemma='tydlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Rollfördelningen mellan man och hustru är mycket tydlig.
form='obetydlig'	lemma='obetydlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Medan man i Väst-Europa och USA använder stora mängder handelsgödsel inom jordbruket, är sådan gödsling mycket obetydlig i u-länderna eller förekommer inte alls där.
form='överskådlig'	lemma='överskådlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	När trafiken flyter jämnt i en förenklad och överskådlig trafikmiljö som anpassats till människans förutsättningar så minskar behovet av regler och säkerheten ökar.
form='helig'	lemma='helig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Denna stiftelse är helig.
form='samhällelig'	lemma='samhällelig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Här visar det sig nämligen kort sagt, att kristen etik inte alls lämpar sig för att utan vidare göras till en allmän samhällelig etik.
form='förståelig'	lemma='förståelig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	'Det finns en förståelig tendens hos dess duktiga människor att framhäva de positiva synpunkterna på atomenergin helt enkelt därför att de negativa följderna är så nedslående.'
form='påtaglig'	lemma='påtaglig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	I Sverige är denna utveckling mycket påtaglig.
form='hygglig'	lemma='hygglig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Om du kör på halvljus jämt - också på dagen - måste du helt enkelt byta glödlampor var 700:e mil för att ha hygglig effekt.
form='tillgänglig'	lemma='tillgänglig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Yrkesundervisning och teknisk undervisning skall vara allmänt tillgänglig.
form='sorglig'	lemma='sorglig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Men hinnan är oaptitlig, konsistensen ofta sorglig.
form='omöjlig'	lemma='omöjlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	I svåra fall blir patienten oåtkomlig och omöjlig att förstå i tankar och tal.
form='facklig'	lemma='facklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Runtomkring sig i arbetslivet har hon manliga kamrater och chefer med hemmafruar, som får all den service de behöver och därför har möjlighet att satsa mera tid på sitt arbete, på politisk eller facklig verksamhet.
form='lycklig'	lemma='lycklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Men det är omöjligt och orättvist att klandra en kvinna som, för att göra sin man lycklig, barnen välskötta och hemmet trivsamt, förkväver andra ambitioner och intressen.
form='tillräcklig'	lemma='tillräcklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det ovan nämnda hormonet uppträder i tillräcklig mängd i urinen först ca 10 dagar efter den dag den uteblivna menstruationen skulle ha börjat.
form='otillräcklig'	lemma='otillräcklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En mamma som har yrkesarbete känner sig ofta otillräcklig och tycker att hon inte kan ge sitt barn allt hon skulle vilja.
form='riklig'	lemma='riklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Den kan innebära en ekonomisk fördel för mannen: han försäkrar sig om riklig arbetskraft.
form='verklig'	lemma='verklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det innebär oftast inte att någon verklig sjukdom drabbat nervsystemet utan är en tillfällig rubbning av den psykiska jämvikten på grund av fysisk eller psykisk påfrestning.
form='kyrklig'	lemma='kyrklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Där får man också upplysning om hur kyrklig och borgerlig vigsel går till.
form='mänsklig'	lemma='mänsklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Men med könsroll avser man inte bara de delar av spelet mellan man och kvinna som är direkt beroende av kroppsliga olikheter utan också de skilda roller män och kvinnor spelar i mänsklig samlevnad över huvud, i familj och i samhälle.
form='allmänmänsklig'	lemma='allmänmänsklig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det betyder att det är en allmänmänsklig samlevnadsform, som inte i och för sig har något kristet i sig.
form='billig'	lemma='billig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det är en billig form av trygghet.
form='åtskillig'	lemma='åtskillig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Därmed vinner man åtskillig tid.
form='villig'	lemma='villig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	- Jag är själv inte särskilt villig att dra långtgående slutsatser ur materialet, säger Åke Nilsson.
form='frivillig'	lemma='frivillig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Om de klarar sig bra kan de sedan anmäla sig till officersutbildning, som alltid är frivillig.
form='sorgfällig'	lemma='sorgfällig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Äktenskapet är av Gud stiftat, till samhällets bestånd och till förenade makars inbördes hjälp, att lätta livets mödor, mildra mötande bekymmer och genom en sorgfällig uppfostran bereda efterkommandes välfärd.
form='tillfällig'	lemma='tillfällig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Sådana B-inkomster är t.ex. inkomst av kapital, tillfällig förvärvsverksamhet, periodiskt understöd.
form='bristfällig'	lemma='bristfällig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Hörselundersökningen i det militära är också bristfällig.
form='rimlig'	lemma='rimlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Man har strävat efter att bygga ifatt bostadsbristen, öka lägenhetsstandarden och samtidigt hålla hyrorna på rimlig nivå.
form='orimlig'	lemma='orimlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Bristen på välplanerade bostadsområden med serviceinrättningar av olika slag, butikers, daghems och andra serviceorgans öppethållande och placering ger yrkeskvinnan en helt orimlig arbetsbörda.
form='gudomlig'	lemma='gudomlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Monogamin är alltså påbjuden - med gudomlig auktoritet.
form='fullkomlig'	lemma='fullkomlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	På kriminologiska institutionen uppger man att triangelfilmen i färg (två kvinnor, en man) var en 'tekniskt fullkomlig 'pornografifilm, att pornografifotografierna i tidningarna var kvalitetsbilder, och att berättelsen hade författats av en välkänd dansk författare.
form='maktfullkomlig'	lemma='maktfullkomlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Auktoritär, maktfullkomlig.
form='ofrånkomlig'	lemma='ofrånkomlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	- Sen kommer eftergranskningen, den är ofrånkomlig och går inte att helt datastyra.
form='oåtkomlig'	lemma='oåtkomlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	I svåra fall blir patienten oåtkomlig och omöjlig att förstå i tankar och tal.
form='försumlig'	lemma='försumlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Det låter numera nästan förolämpande när man utgår från att min fru ensam sköter barnen: som om jag vore försumlig, inte tyckte om mina barn, inte vore kompetent eller något dylikt oförskämt.
form='rymlig'	lemma='rymlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Målet för bostadspolitiken är att var och en ska ha möjlighet att skaffa en tillräckligt rymlig, tillräckligt modern och samtidigt välbelägen bostad.
form='manlig'	lemma='manlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Båda könen anser att manlig dominans är vanligare än kvinnlig.
form='vanlig'	lemma='vanlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Paket med vanlig befordran transporteras med postlägenheter som är avsedda för den tyngre och utrymmeskrävande posten.
form='avtalsenlig'	lemma='avtalsenlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	I vissa fall utgår bidrag till företag, som anställer elev med avtalsenlig lön.
form='ändamålsenlig'	lemma='ändamålsenlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Skumplast har 'öppna celler' och användes inte som flytmaterial utan som inlägg i luftfyllda plastfoliekuddar för att ge dem ändamålsenlig form.
form='oansenlig'	lemma='oansenlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	'Far fyller en roll som en kugge i den stora stadens arbetsliv, en liten oansenlig anonym roll som lika bra skulle kunna fyllas av någon annan.
form='kvinnlig'	lemma='kvinnlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Båda könen anser att manlig dominans är vanligare än kvinnlig.
form='okvinnlig'	lemma='okvinnlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	När någon efteråt uttryckte sin förvåning över flickornas passivitet förklarade en lärare att ingen av dem ville riskera att anses okvinnlig - i konkurrensen om pojkarnas gunst.
form='personlig'	lemma='personlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Att bryta sig ur ett äktenskap betydde inte bara ett brott mot mer eller mindre tabuladdade, av alla accepterade regler utan betydde dessutom ofta personlig isolering och ekonomisk katastrof.
form='osynlig'	lemma='osynlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Skatte- och äktenskapslagstiftningen (den nu gällande) styr henne med osynlig men fast hand till att ge upp sin självständighet.
form='ovänlig'	lemma='ovänlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Med asyl menas en stats rätt att bereda en flykting skydd mot hemlandets myndigheter utan att åtgärden betraktas som en ovänlig handling.
form='miljövänlig'	lemma='miljövänlig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	Har det inte tjänat något till att investera miljoner för att komma på toppen av hygien, teknik och miljövänlig avfallshantering?
form='samhällsvetenskaplig'	lemma='samhällsvetenskaplig'	Case=Nom|Definite=Ind|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={None}	En intensifierad samhällsvetenskaplig forskning efterlyses ofta i detta sammanhang.
